region,age,gender,raceethnicity,cli,hh_cmnty_cli,period,trust_experts
KS,25-44,Female,NonHispanicWhite,1.9168509,23.788312,2022-05-01,56.1400699
KS,25-44,Male,NonHispanicWhite,2.7556353,14.9488802,2022-05-01,44.2450404
KS,45-64,Female,NonHispanicWhite,1.7201473,21.7795254,2022-05-01,56.198394775
KS,45-64,Male,NonHispanicWhite,1.0452577,14.7975498,2022-05-01,43.782913975
KS,65plus,Female,NonHispanicWhite,1.0421893,16.3187919,2022-05-01,57.2203782
KS,65plus,Male,NonHispanicWhite,0.4739995,14.3244104,2022-05-01,52.033263774999995
KY,18-24,Female,NonHispanicWhite,0.5253277,32.1492717,2022-05-01,51.754385975
KY,25-44,Female,NonHispanicWhite,3.2384593,29.8298351,2022-05-01,45.2595797
KY,25-44,Male,NonHispanicWhite,1.4224456,22.8735756,2022-05-01,40.856119425
KY,45-64,Female,NonHispanicBlackAfricanAmerican,2.0618557,22.8723404,2022-05-01,55.000000025
KY,45-64,Female,NonHispanicWhite,1.9823394,23.9145602,2022-05-01,49.3960608
KY,45-64,Male,NonHispanicWhite,2.1077408,19.5042599,2022-05-01,41.8891917
KY,65plus,Female,NonHispanicWhite,1.2024772,18.5076431,2022-05-01,54.2358625
KY,65plus,Male,NonHispanicWhite,0.7885161,17.3005796,2022-05-01,49.881051875
LA,25-44,Female,NonHispanicBlackAfricanAmerican,4.7787292,27.303087,2022-05-01,43.6760245
LA,25-44,Female,NonHispanicWhite,5.3025324,31.6246293,2022-05-01,44.376015025
LA,25-44,Male,NonHispanicWhite,1.9226912,20.9992274,2022-05-01,37.10785815
LA,45-64,Female,Hispanic,1.25,25.0,2022-05-01,30.95238095
LA,45-64,Female,NonHispanicBlackAfricanAmerican,1.2733941,17.0049381,2022-05-01,40.285630125
LA,45-64,Female,NonHispanicWhite,2.7162406,25.7077034,2022-05-01,48.866831525
LA,45-64,Male,NonHispanicBlackAfricanAmerican,1.0943253,15.8350519,2022-05-01,36.166101049999995
LA,45-64,Male,NonHispanicWhite,2.2135662,15.1431985,2022-05-01,31.016783699999998
LA,65plus,Female,NonHispanicBlackAfricanAmerican,0.4444369,12.4954044,2022-05-01,64.562282975
LA,65plus,Female,NonHispanicWhite,0.8894647,18.8909453,2022-05-01,48.622848175
LA,65plus,Male,NonHispanicBlackAfricanAmerican,0.25,15.5172414,2022-05-01,66.970363025
LA,65plus,Male,NonHispanicWhite,1.5546034,17.5548785,2022-05-01,41.065550025
MA,18-24,Female,NonHispanicWhite,5.3050001,51.49764,2022-05-01,66.833501025
MA,25-44,Female,Hispanic,5.6776064,38.4423242,2022-05-01,50.268145775
MA,25-44,Female,NonHispanicWhite,4.8392782,46.5160451,2022-05-01,60.389972025000006
MA,25-44,Male,Hispanic,3.1573993,36.7021277,2022-05-01,50.416182733333336
MA,25-44,Male,NonHispanicWhite,4.0561952,36.9061719,2022-05-01,56.919462775
MA,45-64,Female,Hispanic,2.7522715,24.1009788,2022-05-01,48.57556725
MA,45-64,Female,NonHispanicBlackAfricanAmerican,0.3333333,25.2808989,2022-05-01,54.053442025
MA,45-64,Female,NonHispanicWhite,3.3648261,40.6190836,2022-05-01,61.0619951
MA,45-64,Male,Hispanic,2.7522762,15.7244614,2022-05-01,48.9928558
MA,45-64,Male,NonHispanicWhite,2.2348527,31.8132836,2022-05-01,58.917294275
MA,65plus,Female,NonHispanicWhite,1.1678871,29.4497477,2022-05-01,66.131473125
MA,65plus,Male,NonHispanicWhite,1.4386375,25.3247548,2022-05-01,61.46854985
MD,25-44,Female,Hispanic,2.8187925,34.6505562,2022-05-01,54.712400575
MD,25-44,Female,NonHispanicBlackAfricanAmerican,0.6921544,27.3293951,2022-05-01,41.867469875
MD,25-44,Female,NonHispanicWhite,3.5146845,41.007201,2022-05-01,59.802835875
MD,25-44,Male,Hispanic,2.4385561,22.5609756,2022-05-01,43.3917984
MD,25-44,Male,NonHispanicWhite,2.0486702,25.1069552,2022-05-01,59.4085284
MD,45-64,Female,Hispanic,3.5966646,31.5091532,2022-05-01,53.547599325
MD,45-64,Female,NonHispanicBlackAfricanAmerican,1.4684003,15.1799403,2022-05-01,49.60878535
MD,45-64,Female,NonHispanicWhite,1.6919868,33.7292748,2022-05-01,63.256441875
MD,45-64,Male,Hispanic,1.6304348,28.0821918,2022-05-01,48.87598815
MD,45-64,Male,NonHispanicBlackAfricanAmerican,0.3382927,16.7123286,2022-05-01,60.400745099999995
MD,45-64,Male,NonHispanicWhite,2.5224588,25.6553952,2022-05-01,55.850745700000004
MD,65plus,Female,NonHispanicBlackAfricanAmerican,0.0907806,12.7465067,2022-05-01,51.96890865
MD,65plus,Female,NonHispanicWhite,1.1127616,22.8447454,2022-05-01,66.064131975
MD,65plus,Male,NonHispanicBlackAfricanAmerican,0.1707093,19.8059445,2022-05-01,65.7620614
MD,65plus,Male,NonHispanicWhite,0.8406926,16.2432201,2022-05-01,63.384699
ME,25-44,Female,NonHispanicWhite,7.5377654,51.4912278,2022-05-01,59.319609175000004
ME,25-44,Male,NonHispanicWhite,5.1089569,32.8064166,2022-05-01,49.64356555
ME,45-64,Female,NonHispanicWhite,2.665046,40.5702931,2022-05-01,59.156300125
ME,45-64,Male,NonHispanicWhite,2.7948238,34.8028057,2022-05-01,50.407857925
ME,65plus,Female,NonHispanicWhite,1.8120899,31.354552,2022-05-01,67.6740604
ME,65plus,Male,NonHispanicWhite,1.2459128,23.9167951,2022-05-01,64.2650793
MI,18-24,Female,NonHispanicWhite,5.2577184,39.2671744,2022-05-01,53.40882715
MI,25-44,Female,Hispanic,3.0140229,36.5527919,2022-05-01,57.11583545
MI,25-44,Female,NonHispanicBlackAfricanAmerican,2.7993147,24.9401832,2022-05-01,37.685360325
MI,25-44,Female,NonHispanicMultipleOther,6.5253068,39.7850247,2022-05-01,42.06349205
MI,25-44,Female,NonHispanicWhite,4.5823922,39.5100175,2022-05-01,52.943924175
MI,25-44,Male,NonHispanicWhite,2.7860898,24.3860634,2022-05-01,43.648432375
MI,45-64,Female,Hispanic,3.357498,37.2785277,2022-05-01,56.776255725
MI,45-64,Female,NonHispanicBlackAfricanAmerican,2.4938837,18.671385,2022-05-01,44.4582878
MI,45-64,Female,NonHispanicMultipleOther,3.5946978,29.0825542,2022-05-01,46.60884335
MI,45-64,Female,NonHispanicWhite,2.6451725,31.3112917,2022-05-01,57.1678319
MI,45-64,Male,Hispanic,0.4599567,17.9012346,2022-05-01,61.55632985
MI,45-64,Male,NonHispanicBlackAfricanAmerican,0.7224733,17.1835166,2022-05-01,47.429417575
MI,45-64,Male,NonHispanicMultipleOther,2.5598082,15.2162426,2022-05-01,36.781754049999996
MI,45-64,Male,NonHispanicWhite,2.7194197,23.3396707,2022-05-01,46.922223425
MI,65plus,Female,NonHispanicBlackAfricanAmerican,0.8861679,15.2912869,2022-05-01,53.406100550000005
MI,65plus,Female,NonHispanicMultipleOther,1.0416667,23.1182796,2022-05-01,48.8095238
MI,65plus,Female,NonHispanicWhite,1.1514156,24.1252319,2022-05-01,61.887533325
MI,65plus,Female,NotReported,1.439643,26.9338152,2022-05-01,45.392512075
MI,65plus,Male,NonHispanicBlackAfricanAmerican,0.6314173,24.6817181,2022-05-01,57.580530075
MI,65plus,Male,NonHispanicWhite,0.8930231,21.2013786,2022-05-01,55.152928675
MN,18-24,Female,NonHispanicWhite,2.9525502,36.0079949,2022-05-01,55.603448275
MN,25-44,Female,NonHispanicWhite,3.9676889,41.239948,2022-05-01,60.638857225
MN,25-44,Male,NonHispanicWhite,2.2954545,26.5530144,2022-05-01,49.595909375000005
MN,45-64,Female,NonHispanicWhite,2.6618213,33.6712198,2022-05-01,63.6874912
MN,45-64,Male,NonHispanicWhite,2.1796519,22.4557426,2022-05-01,53.210204475
MN,65plus,Female,NonHispanicWhite,0.5884545,22.8214125,2022-05-01,68.209450725
MN,65plus,Male,NonHispanicWhite,0.7055406,22.0872578,2022-05-01,62.893153350000006
MO,18-24,Female,NonHispanicWhite,0.8607176,28.8424371,2022-05-01,57.291666675
MO,25-44,Female,NonHispanicWhite,2.5084796,29.1827642,2022-05-01,54.293630075
MO,25-44,Male,NonHispanicWhite,1.6742599,22.6634839,2022-05-01,43.054479825
MO,45-64,Female,NonHispanicBlackAfricanAmerican,1.0168873,17.6963818,2022-05-01,48.343847525
MO,45-64,Female,NonHispanicWhite,2.0335731,20.7600222,2022-05-01,51.52026425
MO,45-64,Male,NonHispanicWhite,1.0358165,17.0348913,2022-05-01,42.02843795
MO,65plus,Female,NonHispanicWhite,0.7037463,18.3966611,2022-05-01,55.937172724999996
MO,65plus,Male,NonHispanicWhite,0.7156428,15.6967121,2022-05-01,48.1593165
MS,25-44,Female,NonHispanicBlackAfricanAmerican,1.4665587,15.1349451,2022-05-01,36.363636375
MS,25-44,Female,NonHispanicWhite,3.0250825,26.0277341,2022-05-01,38.417106475
MS,25-44,Male,NonHispanicWhite,1.9873898,16.7359256,2022-05-01,32.307692325
MS,45-64,Female,NonHispanicBlackAfricanAmerican,1.4137287,17.5847889,2022-05-01,43.785198375
MS,45-64,Female,NonHispanicWhite,2.6229519,22.5394979,2022-05-01,38.961701575
MS,45-64,Male,NonHispanicWhite,2.4837637,12.4123216,2022-05-01,28.38188655
MS,65plus,Female,NonHispanicBlackAfricanAmerican,1.5062319,13.01354,2022-05-01,53.004582275000004
MS,65plus,Female,NonHispanicWhite,1.2328434,15.9798778,2022-05-01,42.76479535
MS,65plus,Male,NonHispanicWhite,1.9398278,17.3396583,2022-05-01,34.211835475
MT,25-44,Female,NonHispanicWhite,2.327086,25.2588336,2022-05-01,49.7114092
MT,25-44,Male,NonHispanicWhite,3.0279604,21.1453153,2022-05-01,36.0
MT,45-64,Female,NonHispanicWhite,2.1348282,25.7473854,2022-05-01,54.553593875000004
MT,45-64,Male,NonHispanicWhite,2.798766,21.6450941,2022-05-01,48.57954545
MT,65plus,Female,NonHispanicWhite,0.0449544,17.3147465,2022-05-01,65.860174425
MT,65plus,Male,NonHispanicWhite,0.4783132,14.9108416,2022-05-01,56.217914975
NC,18-24,Female,NonHispanicWhite,3.9159488,33.9140867,2022-05-01,50.28735635
NC,25-44,Female,Hispanic,4.3603995,32.0167051,2022-05-01,54.395969375
NC,25-44,Female,NonHispanicBlackAfricanAmerican,0.9315599,22.8864166,2022-05-01,37.47741235
NC,25-44,Female,NonHispanicMultipleOther,6.0074911,28.026709,2022-05-01,32.7240878
NC,25-44,Female,NonHispanicWhite,4.558843,35.6487317,2022-05-01,52.2275673
NC,25-44,Male,NonHispanicWhite,3.5826786,24.7200117,2022-05-01,46.44796425
NC,45-64,Female,Hispanic,3.5558625,26.945382,2022-05-01,48.4343965
NC,45-64,Female,NonHispanicBlackAfricanAmerican,2.7393817,19.9959345,2022-05-01,45.002677125
NC,45-64,Female,NonHispanicMultipleOther,2.6727058,17.9353745,2022-05-01,38.35303925
NC,45-64,Female,NonHispanicWhite,2.0910791,29.4545315,2022-05-01,50.684407050000004
NC,45-64,Male,Hispanic,1.7376504,15.2143849,2022-05-01,55.96153845
NC,45-64,Male,NonHispanicBlackAfricanAmerican,1.1726504,11.8163511,2022-05-01,50.83047435
NC,45-64,Male,NonHispanicMultipleOther,1.0204082,12.3655914,2022-05-01,26.0638298
NC,45-64,Male,NonHispanicWhite,2.3886173,21.0219226,2022-05-01,48.635111875
NC,65plus,Female,NonHispanicBlackAfricanAmerican,0.9861602,12.2233519,2022-05-01,62.559622225
NC,65plus,Female,NonHispanicWhite,0.9518224,23.7401078,2022-05-01,58.687537649999996
NC,65plus,Male,NonHispanicBlackAfricanAmerican,1.6920496,12.1859291,2022-05-01,57.782894725
NC,65plus,Male,NonHispanicWhite,1.0732148,18.3986145,2022-05-01,51.238681850000006
ND,25-44,Female,NonHispanicWhite,3.5076183,30.3808357,2022-05-01,51.8382353
ND,25-44,Male,NonHispanicWhite,3.8043478,19.6629213,2022-05-01,30.887700825
ND,45-64,Female,NonHispanicWhite,1.5144119,17.3373716,2022-05-01,49.901338349999996
ND,45-64,Male,NonHispanicWhite,3.928902,17.5119639,2022-05-01,33.5
ND,65plus,Female,NonHispanicWhite,0.7850688,21.1363118,2022-05-01,63.0218568
ND,65plus,Male,NonHispanicWhite,0.4841222,17.5,2022-05-01,51.651691325
NE,25-44,Female,NonHispanicWhite,2.3717954,29.518438,2022-05-01,57.622236925
NE,25-44,Male,NonHispanicWhite,3.309093,23.1789311,2022-05-01,42.585586225
NE,45-64,Female,NonHispanicWhite,1.9007611,23.8485497,2022-05-01,55.567679125
NE,45-64,Male,NonHispanicWhite,1.7591104,14.9580247,2022-05-01,39.065454625
NE,65plus,Female,NonHispanicWhite,0.6488099,18.3988555,2022-05-01,58.635470175
NE,65plus,Male,NonHispanicWhite,1.0688414,14.7278106,2022-05-01,50.7811876
NH,25-44,Female,NonHispanicWhite,6.6880204,43.1996795,2022-05-01,57.37289255
NH,25-44,Male,NonHispanicWhite,5.268387,38.8003069,2022-05-01,40.878378375
NH,45-64,Female,NonHispanicWhite,3.2198764,38.1813519,2022-05-01,58.472222075
NH,45-64,Male,NonHispanicWhite,3.6932623,29.2139356,2022-05-01,50.80276015
NH,65plus,Female,NonHispanicWhite,1.5988466,25.1880769,2022-05-01,68.464943675
NH,65plus,Male,NonHispanicWhite,1.5597114,26.3647041,2022-05-01,63.79415685
NJ,25-44,Female,Hispanic,3.2822044,26.8228841,2022-05-01,40.414316549999995
NJ,25-44,Female,NonHispanicAsian,4.3150101,29.5,2022-05-01,58.12436225
NJ,25-44,Female,NonHispanicBlackAfricanAmerican,2.9530269,22.7272727,2022-05-01,28.794191925
NJ,25-44,Female,NonHispanicWhite,3.0616917,36.5043371,2022-05-01,59.060453125
NJ,25-44,Male,Hispanic,2.8042287,22.7515585,2022-05-01,42.52591635
NJ,25-44,Male,NonHispanicWhite,2.7541473,28.2537136,2022-05-01,52.508103399999996
NJ,45-64,Female,Hispanic,1.9251193,24.3624648,2022-05-01,51.882437350000004
NJ,45-64,Female,NonHispanicBlackAfricanAmerican,1.1624774,16.9660513,2022-05-01,54.174685
NJ,45-64,Female,NonHispanicWhite,2.4839389,30.4046912,2022-05-01,55.6063355
NJ,45-64,Male,Hispanic,2.2648,18.3855909,2022-05-01,59.078713225
NJ,45-64,Male,NonHispanicBlackAfricanAmerican,0.5821411,11.115265,2022-05-01,57.918233075
NJ,45-64,Male,NonHispanicWhite,1.7336049,20.8483464,2022-05-01,52.37963765
NJ,65plus,Female,Hispanic,2.0232733,21.4201617,2022-05-01,58.824312225
NJ,65plus,Female,NonHispanicBlackAfricanAmerican,0.180023,12.2903069,2022-05-01,57.092263724999995
NJ,65plus,Female,NonHispanicWhite,0.9027082,24.2661801,2022-05-01,61.490859875
NJ,65plus,Male,Hispanic,0.3976157,22.053181,2022-05-01,54.427083325
NJ,65plus,Male,NonHispanicWhite,1.5918121,18.99053,2022-05-01,53.87386105
NM,25-44,Female,Hispanic,5.6009886,38.4054681,2022-05-01,50.2016129
NM,25-44,Female,NonHispanicWhite,3.2037599,37.2176361,2022-05-01,52.586206875
NM,25-44,Male,NonHispanicWhite,2.9255319,21.4285714,2022-05-01,46.428571425
NM,45-64,Female,Hispanic,3.2042866,27.3220421,2022-05-01,53.955091249999995
NM,45-64,Female,NonHispanicWhite,1.3789193,26.5017257,2022-05-01,58.644363874999996
NM,45-64,Male,Hispanic,1.912873,22.8126712,2022-05-01,52.962227625
NM,45-64,Male,NonHispanicWhite,0.5773821,20.2125809,2022-05-01,53.998628725
NM,65plus,Female,Hispanic,1.4248723,25.1639458,2022-05-01,58.572677325
NM,65plus,Female,NonHispanicWhite,0.3626901,17.3148344,2022-05-01,65.023911175
NM,65plus,Male,Hispanic,0.0,20.5263158,2022-05-01,56.72409805
NM,65plus,Male,NonHispanicWhite,0.4059575,14.5266767,2022-05-01,60.04990795
NV,25-44,Female,Hispanic,2.7448571,31.6102237,2022-05-01,53.709165150000004
NV,25-44,Female,NonHispanicWhite,4.202712,33.3492111,2022-05-01,41.4284739
NV,25-44,Male,NonHispanicWhite,1.8138991,23.0929411,2022-05-01,44.02985075
NV,45-64,Female,Hispanic,5.630797,27.7667135,2022-05-01,48.323722325
NV,45-64,Female,NonHispanicWhite,2.106152,26.7397234,2022-05-01,51.9908204
NV,45-64,Male,Hispanic,3.2978723,16.8918919,2022-05-01,48.8095238
NV,45-64,Male,NonHispanicWhite,2.4887601,22.3802654,2022-05-01,40.474721975
NV,65plus,Female,NonHispanicWhite,1.1577814,19.552542,2022-05-01,56.115141425
NV,65plus,Male,NonHispanicWhite,1.6585146,17.2383689,2022-05-01,49.602455
NY,18-24,Female,NonHispanicWhite,3.5827079,37.7606886,2022-05-01,56.979354075
NY,25-44,Female,Hispanic,3.2669979,30.7316147,2022-05-01,44.443420225000004
NY,25-44,Female,NonHispanicAsian,2.0887543,35.3015648,2022-05-01,58.56164385
NY,25-44,Female,NonHispanicBlackAfricanAmerican,1.4111617,23.4676771,2022-05-01,40.245759675
NY,25-44,Female,NonHispanicMultipleOther,2.7083654,34.9784972,2022-05-01,50.211834725
NY,25-44,Female,NonHispanicWhite,4.5997636,42.1500367,2022-05-01,53.086481
NY,25-44,Male,Hispanic,4.0284875,30.1982298,2022-05-01,42.175026275
NY,25-44,Male,NonHispanicAsian,6.7159112,30.5,2022-05-01,54.787234025
NY,25-44,Male,NonHispanicBlackAfricanAmerican,0.422349,18.996689,2022-05-01,38.61742425
NY,25-44,Male,NonHispanicMultipleOther,3.447205,22.0238095,2022-05-01,38.020833325
NY,25-44,Male,NonHispanicWhite,3.8601069,32.680816,2022-05-01,49.39125195
NY,45-64,Female,Hispanic,2.2379342,25.7131252,2022-05-01,48.17649865
NY,45-64,Female,NonHispanicAsian,2.0786371,25.2082919,2022-05-01,63.396503425
NY,45-64,Female,NonHispanicBlackAfricanAmerican,1.0457117,20.5428503,2022-05-01,45.445513625000004
NY,45-64,Female,NonHispanicMultipleOther,2.9236462,31.2324007,2022-05-01,41.47058825
NY,45-64,Female,NonHispanicWhite,3.0176131,34.6683512,2022-05-01,55.57383465
NY,45-64,Male,Hispanic,1.1728852,15.2900494,2022-05-01,55.59291975
NY,45-64,Male,NonHispanicBlackAfricanAmerican,0.4409291,11.2011281,2022-05-01,49.02395785
NY,45-64,Male,NonHispanicMultipleOther,3.9724368,18.5423909,2022-05-01,40.789473674999996
NY,45-64,Male,NonHispanicWhite,2.8426445,26.0802495,2022-05-01,52.240929525
NY,65plus,Female,Hispanic,2.3405449,16.7189667,2022-05-01,59.312953875
NY,65plus,Female,NonHispanicBlackAfricanAmerican,0.8664395,13.5416761,2022-05-01,56.313336774999996
NY,65plus,Female,NonHispanicMultipleOther,2.9464613,24.2268041,2022-05-01,45.382982575
NY,65plus,Female,NonHispanicWhite,1.0433826,28.2996994,2022-05-01,61.804098025
NY,65plus,Female,NotReported,1.031407,20.5713815,2022-05-01,49.406794725
NY,65plus,Male,Hispanic,2.0082743,17.4538062,2022-05-01,60.300692575
NY,65plus,Male,NonHispanicBlackAfricanAmerican,0.2248213,10.5971741,2022-05-01,62.37177765
NY,65plus,Male,NonHispanicMultipleOther,0.1961771,23.5,2022-05-01,38.419769525
NY,65plus,Male,NonHispanicWhite,1.3473403,23.2389713,2022-05-01,59.0379331
NY,65plus,Male,NotReported,3.4471838,32.1782178,2022-05-01,56.588203475
OH,18-24,Female,NonHispanicWhite,2.3811807,29.5149508,2022-05-01,51.7405191
OH,18-24,Male,NonHispanicWhite,5.4942505,26.2165552,2022-05-01,40.0255102
OH,25-44,Female,Hispanic,6.4181011,30.1324711,2022-05-01,51.53061225
OH,25-44,Female,NonHispanicBlackAfricanAmerican,1.883699,20.8140085,2022-05-01,45.8623798
OH,25-44,Female,NonHispanicMultipleOther,2.5344475,28.1398947,2022-05-01,45.840040225
OH,25-44,Female,NonHispanicWhite,2.9510047,32.3240366,2022-05-01,51.482104174999996
OH,25-44,Male,NonHispanicWhite,3.2808359,23.1325662,2022-05-01,45.910216625000004
OH,45-64,Female,Hispanic,3.6319121,26.1700838,2022-05-01,54.474722375
OH,45-64,Female,NonHispanicBlackAfricanAmerican,1.4608684,15.6843615,2022-05-01,48.518096625
OH,45-64,Female,NonHispanicMultipleOther,2.8455401,27.9502018,2022-05-01,42.595573425
OH,45-64,Female,NonHispanicWhite,2.1033021,26.2261595,2022-05-01,52.456028625
OH,45-64,Male,NonHispanicBlackAfricanAmerican,0.0,11.7758985,2022-05-01,53.447516025
OH,45-64,Male,NonHispanicMultipleOther,2.2117755,16.5068427,2022-05-01,25.064277075
OH,45-64,Male,NonHispanicWhite,2.1961256,18.3718777,2022-05-01,42.1266824
OH,65plus,Female,NonHispanicBlackAfricanAmerican,0.174083,11.1131463,2022-05-01,61.042000224999995
OH,65plus,Female,NonHispanicWhite,0.9821296,19.2917489,2022-05-01,59.6302193
OH,65plus,Female,NotReported,0.0,20.3914196,2022-05-01,52.70760745
OH,65plus,Male,NonHispanicBlackAfricanAmerican,1.7182131,13.0681818,2022-05-01,71.637156425
OH,65plus,Male,NonHispanicWhite,0.930285,19.097442,2022-05-01,51.2339885
OK,25-44,Female,Hispanic,2.7628364,27.1276596,2022-05-01,44.488732999999996
OK,25-44,Female,NonHispanicMultipleOther,1.7092664,21.1676991,2022-05-01,44.933612875
OK,25-44,Female,NonHispanicWhite,2.3389011,23.0425257,2022-05-01,40.7790422
OK,25-44,Male,NonHispanicWhite,2.1104455,15.129103,2022-05-01,40.3251136
OK,45-64,Female,NonHispanicAmericanIndianAlaskaNative,0.8167594,19.0673416,2022-05-01,50.7389919
OK,45-64,Female,NonHispanicMultipleOther,2.2789472,22.0053779,2022-05-01,46.022727275
OK,45-64,Female,NonHispanicWhite,1.9808324,19.6276168,2022-05-01,48.1174924
OK,45-64,Male,NonHispanicWhite,1.0653268,12.9277102,2022-05-01,35.9176448
OK,65plus,Female,NonHispanicWhite,0.5234145,15.1530988,2022-05-01,54.573462375
OK,65plus,Male,NonHispanicWhite,0.6746788,13.4538687,2022-05-01,42.748123175
OR,25-44,Female,Hispanic,4.1497932,33.8863142,2022-05-01,57.654389875
OR,25-44,Female,NonHispanicWhite,4.8877238,43.0999794,2022-05-01,56.445983225
OR,25-44,Male,NonHispanicWhite,2.4700879,30.2175526,2022-05-01,45.934633625000004
OR,45-64,Female,Hispanic,4.2668358,28.6458333,2022-05-01,48.318627475
OR,45-64,Female,NonHispanicMultipleOther,4.2371382,33.1124367,2022-05-01,45.98861285
OR,45-64,Female,NonHispanicWhite,2.6672949,33.8778562,2022-05-01,60.759521275
OR,45-64,Male,NonHispanicMultipleOther,0.0,14.0243902,2022-05-01,18.2926829
OR,45-64,Male,NonHispanicWhite,2.9581188,28.7076777,2022-05-01,50.832347325
OR,65plus,Female,NonHispanicWhite,1.6260917,26.01974,2022-05-01,68.119147675
OR,65plus,Male,NonHispanicWhite,0.9598807,21.3159472,2022-05-01,61.662306125
PA,18-24,Female,NonHispanicWhite,2.2907877,32.2852886,2022-05-01,55.737853425
PA,25-44,Female,Hispanic,4.3152745,32.8455703,2022-05-01,46.78209675
PA,25-44,Female,NonHispanicBlackAfricanAmerican,2.2896532,23.4307371,2022-05-01,38.2142857
PA,25-44,Female,NonHispanicMultipleOther,2.5784371,29.7509891,2022-05-01,37.76595745
PA,25-44,Female,NonHispanicWhite,4.1089983,36.6542688,2022-05-01,52.377596425
PA,25-44,Male,Hispanic,3.3175408,24.2864367,2022-05-01,50.754830925
PA,25-44,Male,NonHispanicWhite,3.5004787,26.9757893,2022-05-01,45.43075555
PA,45-64,Female,Hispanic,3.1635413,25.1516313,2022-05-01,51.400624825
PA,45-64,Female,NonHispanicBlackAfricanAmerican,2.4562357,19.29018,2022-05-01,41.88716995
PA,45-64,Female,NonHispanicMultipleOther,3.9119513,30.3163265,2022-05-01,42.85714285
PA,45-64,Female,NonHispanicWhite,2.9248647,32.2418681,2022-05-01,53.192971825
PA,45-64,Male,Hispanic,1.368057,21.6538702,2022-05-01,50.5203699
PA,45-64,Male,NonHispanicBlackAfricanAmerican,1.8919659,14.3350407,2022-05-01,51.346409574999996
PA,45-64,Male,NonHispanicMultipleOther,3.855412,21.7419895,2022-05-01,33.835268525
PA,45-64,Male,NonHispanicWhite,2.721538,22.8337475,2022-05-01,44.653999525
